-6.978198	110.422402	7	3
-6.921099	110.203036	8	3
-6.897105	110.552225	6	3
-7.340675	110.495407	6	3
-7.259005	110.403143	6	3
-7.270856	110.410139	6	3
-6.591434	110.670523	4	3
-6.750394	111.028969	4	3
-7.471531	109.138143	5	3
-7.732912	109.007096	0	1
-7.797217	110.368776	5	3
-7.540952	110.447939	0	3
-7.822836	110.033055	5	3
-7.712354	110.016332	8	3
-7.716626	110.020706	6	3
-7.89424	110.032167	8	3
-7.367583	109.900415	7	3
-7.449821	109.984082	8	3
-8.178499	111.102487	5	3
-6.882887	109.669998	4	3
-7.816895	112.011398	4	3
-7.384237	110.252822	3	2
-7.731762	113.687859	0	2
