113.98,-10.04,-20,
113.96,-10.04,-20,
113.95,-10.04,-20,
113.94,-10.04,-20,
113.92,-10.04,-20,
113.9,-10.03,-20,
113.88,-10.03,-20,
113.86,-10.03,-20,
113.84,-10.03,-20,
113.82,-10.03,-20,
113.8,-10.03,-20,
113.78,-10.03,-20,
113.76,-10.03,-20,
113.74,-10.03,-20,
113.72,-10.03,-20,
113.7,-10.03,-20,
113.68,-10.03,-20,
113.66,-10.03,-20,
113.64,-10.02,-20,
113.62,-10.02,-20,
113.6,-10.02,-20,
113.58,-10.02,-20,
113.57,-10.02,-20,
113.56,-10.02,-20,
113.54,-10.02,-20,
113.52,-10.02,-20,
113.5,-10.01,-20,
113.48,-10.01,-20,
113.46,-10.01,-20,
113.44,-10,-20,
113.42,-10,-20,
113.4,-10,-20,
113.38,-9.99,-20,
113.36,-9.99,-20,
113.34,-9.98,-20,
113.33,-9.98,-20,
113.32,-9.98,-20,
113.3,-9.97,-20,
113.28,-9.97,-20,
113.26,-9.96,-20,
113.25,-9.96,-20,
113.24,-9.96,-20,
113.22,-9.95,-20,
113.2,-9.94,-20,
113.18,-9.94,-20,
113.16,-9.93,-20,
113.14,-9.93,-20,
113.12,-9.92,-20,
113.1,-9.91,-20,
113.08,-9.91,-20,
113.06,-9.9,-20,
113.04,-9.9,-20,
113.02,-9.89,-20,
113,-9.88,-20,
112.99,-9.88,-20,
112.98,-9.88,-20,
112.96,-9.87,-20,
112.94,-9.87,-20,
112.92,-9.86,-20,
112.9,-9.86,-20,
112.88,-9.85,-20,
112.86,-9.84,-20,
112.84,-9.84,-20,
112.82,-9.83,-20,
112.8,-9.83,-20,
112.78,-9.82,-20,
112.77,-9.82,-20,
112.76,-9.82,-20,
112.74,-9.81,-20,
112.72,-9.81,-20,
112.7,-9.8,-20,
112.69,-9.8,-20,
112.68,-9.8,-20,
112.66,-9.79,-20,
112.64,-9.79,-20,
112.62,-9.78,-20,
112.6,-9.78,-20,
112.58,-9.77,-20,
112.56,-9.77,-20,
112.54,-9.76,-20,
112.52,-9.75,-20,
112.5,-9.75,-20,
112.48,-9.74,-20,
112.47,-9.74,-20,
112.46,-9.74,-20,
112.44,-9.73,-20,
112.42,-9.73,-20,
112.4,-9.72,-20,
112.38,-9.71,-20,
112.36,-9.71,-20,
112.34,-9.7,-20,
112.32,-9.69,-20,
112.3,-9.69,-20,
112.28,-9.68,-20,
112.26,-9.67,-20,
112.24,-9.67,-20,
112.22,-9.66,-20,
112.2,-9.65,-20,
112.18,-9.65,-20,
112.16,-9.64,-20,
112.14,-9.63,-20,
112.12,-9.63,-20,
112.1,-9.62,-20,
112.08,-9.62,-20,
112.06,-9.61,-20,
112.04,-9.61,-20,
112.02,-9.61,-20,
112,-9.61,-20,
111.98,-9.6,-20,
111.96,-9.6,-20,
111.94,-9.6,-20,
111.92,-9.6,-20,
111.9,-9.61,-20,
111.88,-9.61,-20,
111.86,-9.61,-20,
111.84,-9.61,-20,
111.82,-9.62,-20,
111.81,-9.62,-20,
111.8,-9.62,-20,
111.78,-9.63,-20,
111.76,-9.63,-20,
111.74,-9.63,-20,
111.72,-9.64,-20,
111.71,-9.64,-20,
111.7,-9.64,-20,
111.68,-9.65,-20,
111.66,-9.65,-20,
111.64,-9.65,-20,
111.62,-9.66,-20,
111.6,-9.66,-20,
111.58,-9.66,-20,
111.56,-9.66,-20,
111.54,-9.66,-20,
111.52,-9.66,-20,
111.5,-9.67,-20,
111.48,-9.67,-20,
111.46,-9.67,-20,
111.44,-9.67,-20,
111.42,-9.66,-20,
111.4,-9.66,-20,
111.38,-9.66,-20,
111.36,-9.66,-20,
111.34,-9.66,-20,
111.32,-9.66,-20,
111.3,-9.66,-20,
111.28,-9.66,-20,
111.26,-9.66,-20,
111.24,-9.65,-20,
111.22,-9.65,-20,
111.2,-9.65,-20,
111.18,-9.65,-20,
111.16,-9.65,-20,
111.14,-9.65,-20,
111.12,-9.65,-20,
111.1,-9.64,-20,
111.08,-9.64,-20,
111.06,-9.64,-20,
111.04,-9.64,-20,
111.02,-9.64,-20,
111,-9.64,-20,
110.98,-9.64,-20,
110.96,-9.64,-20,
110.94,-9.64,-20,
110.92,-9.64,-20,
110.9,-9.64,-20,
110.88,-9.64,-20,
110.86,-9.64,-20,
110.84,-9.64,-20,
110.82,-9.65,-20,
110.8,-9.65,-20,
110.78,-9.65,-20,
110.76,-9.65,-20,
110.74,-9.65,-20,
110.72,-9.65,-20,
110.7,-9.65,-20,
110.68,-9.65,-20,
110.66,-9.65,-20,
110.64,-9.65,-20,
110.62,-9.65,-20,
110.6,-9.65,-20,
110.58,-9.65,-20,
110.56,-9.65,-20,
110.54,-9.65,-20,
110.52,-9.65,-20,
110.5,-9.65,-20,
110.48,-9.65,-20,
110.46,-9.65,-20,
110.44,-9.64,-20,
110.42,-9.64,-20,
110.4,-9.64,-20,
110.39,-9.64,-20,
110.38,-9.64,-20,
110.36,-9.64,-20,
110.34,-9.63,-20,
110.32,-9.63,-20,
110.3,-9.63,-20,
110.28,-9.63,-20,
110.26,-9.62,-20,
110.24,-9.62,-20,
110.22,-9.62,-20,
110.2,-9.61,-20,
110.18,-9.61,-20,
110.16,-9.61,-20,
110.14,-9.6,-20,
110.12,-9.6,-20,
110.1,-9.6,-20,
110.08,-9.59,-20,
110.06,-9.59,-20,
110.04,-9.59,-20,
110.02,-9.58,-20,
110.01,-9.58,-20,
110,-9.58,-20,
109.98,-9.58,-20,
109.96,-9.57,-20,
109.94,-9.57,-20,
109.92,-9.56,-20,
109.9,-9.56,-20,
109.88,-9.56,-20,
109.86,-9.55,-20,
109.84,-9.55,-20,
109.82,-9.54,-20,
109.81,-9.54,-20,
109.8,-9.54,-20,
109.78,-9.53,-20,
109.76,-9.53,-20,
109.74,-9.53,-20,
109.72,-9.52,-20,
109.7,-9.52,-20,
109.68,-9.51,-20,
109.66,-9.51,-20,
109.64,-9.5,-20,
109.63,-9.5,-20,
109.62,-9.5,-20,
109.6,-9.49,-20,
109.58,-9.49,-20,
109.56,-9.49,-20,
109.54,-9.48,-20,
109.53,-9.48,-20,
109.52,-9.48,-20,
109.5,-9.47,-20,
109.48,-9.47,-20,
109.46,-9.47,-20,
109.44,-9.46,-20,
109.42,-9.46,-20,
109.4,-9.46,-20,
109.38,-9.45,-20,
109.36,-9.45,-20,
109.34,-9.45,-20,
109.32,-9.45,-20,
109.3,-9.44,-20,
109.28,-9.44,-20,
109.27,-9.44,-20,
109.26,-9.44,-20,
109.24,-9.44,-20,
109.22,-9.43,-20,
109.2,-9.43,-20,
109.18,-9.43,-20,
109.16,-9.43,-20,
109.14,-9.42,-20,
109.12,-9.42,-20,
109.1,-9.42,-20,
109.08,-9.42,-20,
109.06,-9.41,-20,
109.04,-9.41,-20,
109.02,-9.41,-20,
109,-9.4,-20,
108.98,-9.4,-20,
108.97,-9.4,-20,
108.96,-9.4,-20,
108.94,-9.4,-20,
108.92,-9.39,-20,
108.9,-9.39,-20,
108.88,-9.39,-20,
108.86,-9.39,-20,
108.84,-9.39,-20,
108.82,-9.39,-20,
108.8,-9.39,-20,
108.78,-9.38,-20,
108.76,-9.38,-20,
108.74,-9.38,-20,
108.72,-9.38,-20,
108.71,-9.38,-20,
108.7,-9.38,-20,
108.68,-9.38,-20,
108.66,-9.38,-20,
108.64,-9.37,-20,
108.62,-9.37,-20,
108.6,-9.37,-20,
108.58,-9.37,-20,
108.56,-9.36,-20,
108.54,-9.36,-20,
108.52,-9.36,-20,
108.5,-9.35,-20,
108.48,-9.35,-20,
108.46,-9.34,-20,
108.45,-9.34,-20,
108.44,-9.34,-20,
108.42,-9.33,-20,
108.4,-9.32,-20,
108.39,-9.32,-20,
108.38,-9.32,-20,
108.36,-9.31,-20,
108.34,-9.3,-20,
108.33,-9.3,-20,
108.32,-9.3,-20,
108.3,-9.29,-20,
108.28,-9.28,-20,
108.26,-9.27,-20,
108.24,-9.26,-20,
108.22,-9.25,-20,
108.2,-9.24,-20,
108.18,-9.23,-20,
108.16,-9.22,-20,
108.14,-9.21,-20,
108.12,-9.2,-20,
108.1,-9.19,-20,
108.09,-9.18,-20,
108.08,-9.18,-20,
108.06,-9.16,-20,
